YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_PAR_TOT
2018,4,21,2.85,1,7.09,2.23,0.29,0.81,0.16,8.05,56.79
2018,4,22,6.3,4.67,7.19,3.15,0.63,1.45,0.29,14.8,114.98
2018,4,23,4.74,2.19,6.92,3.19,0.48,1.3,0.26,12.03,89.83
2018,4,24,5.29,4.36,7.06,2.6,0.52,1.45,0.29,13.35,100.7
2018,4,25,7.53,9.75,7.65,1.23,0.74,1.71,0.34,17.46,135.89
2018,4,26,7.25,7.96,7.82,2.34,0.71,1.58,0.31,16.77,130.12
2018,4,27,7.03,8.32,7.69,1.45,0.69,1.55,0.31,16.5,127.16
2018,4,28,7.76,10.81,7.94,1.1,0.76,1.59,0.32,17.74,138.36
2018,4,29,7.88,11.57,8.12,0.81,0.77,-999,0.33,17.82,138.88
2018,4,30,7.78,10.45,7.82,1.12,0.75,1.66,0.34,17.88,140.09
2018,5,1,6.86,6.66,7.53,2.45,0.66,1.64,0.33,16.41,126.98
2018,5,2,5.14,2.94,6.99,3.06,0.49,1.41,0.28,13.19,99.27
2018,5,3,3.16,1.06,6.6,2.45,0.3,0.95,0.19,8.69,63.9
2018,5,4,6.14,5.88,7.67,2.47,0.58,1.7,0.34,15.28,115.91
2018,5,5,7.7,9.53,7.76,1.33,0.73,1.62,0.33,18.02,140.94
2018,5,6,6.38,6.54,7.54,2.13,0.6,1.47,0.3,15.67,120.32
2018,5,7,7.78,10.17,7.86,1.1,0.73,1.6,0.32,18.34,143.3
2018,5,8,7.62,8.9,7.83,1.62,0.71,1.73,0.35,18.08,140.99
2018,5,9,4.09,2.29,7.1,2.58,0.38,1.16,0.23,10.84,80.77
2018,5,10,6.89,7.52,7.85,1.72,0.64,1.75,0.35,16.85,128.94
2018,5,11,3,1.1,6.96,2.33,0.27,0.89,0.18,8.25,60.39
2018,5,12,3.04,1.09,6.98,2.28,0.28,0.96,0.2,8.23,60.93
2018,5,13,4.72,1.88,6.96,3.36,0.43,1.41,0.28,11.95,91.38
2018,5,14,5.07,2.82,7.19,2.91,0.46,1.67,0.34,13.3,99.76
2018,5,15,4.39,1.61,7.39,3.27,0.4,1.52,0.3,12.03,87.55
2018,5,16,7.84,9.37,7.95,1.62,0.71,2.13,0.42,18.77,146.27
2018,5,17,6.75,3.84,7.92,4.14,0.61,1.79,0.36,16.05,124.3
2018,5,18,3.74,1.68,7.24,2.64,0.34,1.18,0.23,10.05,74.16
2018,5,19,3.66,2.07,7.56,2.4,0.33,1.3,0.26,10.46,74.45
2018,5,20,3.34,1.45,7.23,2.36,0.3,1.1,0.22,9.15,67
2018,5,21,2.03,0.93,7,1.48,0.18,0.73,0.15,6.04,42.88
2018,5,22,4.85,2.93,7.84,2.98,0.43,1.61,0.32,12.86,94.51
2018,5,23,8.01,9.23,8.18,1.62,0.71,2.38,0.47,19.39,149.91
2018,5,24,8.02,10.03,8.05,1.32,0.71,2.3,0.45,19.51,151.7
2018,5,25,7.01,6.69,7.87,2.41,0.62,2.08,0.41,17.6,134.52
2018,5,26,7.69,8.91,7.97,1.77,0.68,2.2,0.44,19.03,147.02
2018,5,27,8.01,9.82,8.14,1.52,0.7,2.26,0.45,19.69,152.2
2018,5,28,7.5,7.85,7.94,2.13,0.66,2.12,0.42,18.62,143.87
2018,5,29,4.91,1.88,7.71,3.64,0.43,1.58,0.31,13.23,98.01
2018,5,30,3.65,1.45,7.73,2.63,0.32,1.36,0.27,10.65,75.16
2018,5,31,7.01,6.98,8.09,2.33,0.62,2.34,0.46,17.98,136.17
2018,6,1,7.23,8.08,8.06,1.94,0.63,2.38,0.47,18.27,140.14
2018,6,2,5.37,3.51,7.97,3.05,0.47,1.69,0.34,13.8,103.92
2018,6,3,8.46,11,8.73,1.18,0.73,2.52,0.49,20.49,156.48
2018,6,4,8.6,11.13,8.68,1.22,0.75,2.32,0.46,20.55,158.27
2018,6,5,6.98,6.7,8.28,2.3,0.61,2.06,0.41,17.83,134.78
2018,6,6,6.3,5.46,8.17,2.89,0.55,1.77,0.35,15.98,121.07
2018,6,7,7.27,5.98,7.85,2.55,0.63,2.26,0.45,18.25,139.67
2018,6,8,3.4,1.22,7.38,2.56,0.3,1.14,0.23,9.5,69.69
2018,6,9,4.31,2.68,7.45,2.5,0.38,1.47,0.3,11.7,87.1
2018,6,10,1.64,0.61,7.07,1.24,0.14,0.62,0.12,5.09,35.81
2018,6,11,2.51,0.95,7.46,1.86,0.22,0.98,0.2,7.6,52.93
2018,6,12,3.3,1.3,7.25,2.4,0.28,1.17,0.23,9.13,67.14
2018,6,13,7.65,7.97,8.55,2.12,0.66,2.49,0.49,19.16,144.66
2018,6,14,5.6,3.18,8.08,3.6,0.48,1.67,0.34,14.29,108.42
2018,6,15,6.34,4.99,7.73,3.13,0.55,2,0.4,16.01,123.46
2018,6,16,7.26,7.12,7.87,2.28,0.62,2.29,0.45,17.94,139.52
2018,6,17,7.04,5.74,7.86,3.01,0.61,2.31,0.45,17.7,136.85
2018,6,18,7.49,7.31,7.81,2.27,0.65,2.51,0.49,18.91,146.27
2018,6,19,4.63,3.03,7.69,2.36,0.4,1.88,0.37,12.84,93.82
2018,6,20,4.79,2.79,7.63,2.81,0.41,1.79,0.35,13.03,96.34
2018,6,21,1.28,0.52,7.85,0.97,0.11,0.54,0.11,4.52,29.34
2018,6,22,2.14,0.85,7.67,1.56,0.19,0.87,0.17,6.84,46.12
2018,6,23,4.92,3.41,7.99,2.45,0.42,1.57,0.31,13.35,96.8
2018,6,24,7.79,7.63,8.35,2.45,0.67,2.2,0.44,19.04,146.38
2018,6,25,7.19,5.21,8.09,3.53,0.62,2.09,0.41,17.64,136.2
2018,6,26,5,2.27,7.76,3.44,0.43,1.69,0.34,13.72,100.54
2018,6,27,5.2,4.45,8.13,2.2,0.45,1.77,0.35,14.13,103.25
2018,6,28,7.66,7.75,8.16,2.08,0.66,2.25,0.45,18.94,145.6
2018,6,29,7.77,8.2,7.83,1.95,0.67,2.45,0.48,19.31,149.95
2018,6,30,7.55,7.6,7.85,2.44,0.66,2.36,0.47,18.7,145.46
2018,7,1,6.61,5.16,7.79,2.8,0.57,2.2,0.44,17.07,129.51
2018,7,2,8.3,10.12,8.39,1.38,0.72,2.74,0.53,20.36,156.32
2018,7,3,7.33,7.2,7.91,2.46,0.64,2.32,0.46,18.28,141.71
2018,7,4,5.85,4.26,7.6,3.02,0.51,2.02,0.4,15.42,116.23
2018,7,5,4.67,3.99,7.64,1.84,0.41,1.62,0.32,12.27,92.98
2018,7,6,8.57,11.22,8.56,1.04,0.75,2.69,0.52,20.65,158.81
2018,7,7,8.02,10.86,8.5,1.35,0.7,-999,0.45,19.1,148.8
2018,7,8,8.66,11.87,8.66,0.92,0.76,2.52,0.5,20.63,159.12
2018,7,9,8.02,9.65,8.28,1.55,0.7,2.39,0.48,19.49,150.86
2018,7,10,7.09,6.34,7.73,2.72,0.62,2.2,0.44,17.53,136.18
2018,7,11,7.36,6.57,7.99,3.06,0.65,2.2,0.44,17.96,139.76
2018,7,12,6.36,3.86,7.74,3.73,0.56,1.98,0.39,15.7,122.16
2018,7,13,7.76,8.93,7.84,1.52,0.69,2.39,0.47,19.12,148.68
2018,7,14,3.09,1.72,7.46,1.94,0.27,1.11,0.22,9.17,65.19
2018,7,15,6.71,6.32,7.58,2.41,0.59,2.14,0.42,17.01,131.01
2018,7,16,5.98,5.57,7.66,2.52,0.53,1.82,0.36,15.41,117.81
2018,7,17,7.6,8.96,8.16,2.01,0.68,2.26,0.45,18.72,144.41
2018,7,18,8.3,10.74,8.34,1.02,0.74,2.29,0.45,20.01,154.16
2018,7,19,6.64,5.22,7.75,3.01,0.59,1.96,0.39,16.64,126.6
2018,7,20,3.74,2.16,7.58,2.46,0.34,1.27,0.25,10.84,77.09
2018,7,21,3.16,1.66,7.6,2.15,0.28,1.15,0.23,9.44,65.71
2018,7,22,4.19,2.68,7.51,2.44,0.38,1.38,0.27,11.63,84.2
2018,7,23,5.51,4.13,7.42,2.66,0.5,1.65,0.33,14.03,106.56
2018,7,24,7.16,7.46,7.68,2.03,0.65,2.07,0.41,17.38,135.14
2018,7,25,7.87,9.78,7.9,1.26,0.72,2.18,0.44,19.05,147.85
2018,7,26,6.68,6.3,7.69,2.27,0.61,2.02,0.4,16.63,127.21
2018,7,27,6.44,5.87,7.57,2.55,0.59,1.77,0.35,15.76,121.93
2018,7,28,6.23,4.93,7.36,2.96,0.57,1.63,0.33,14.91,116.92
2018,7,29,4.73,2.72,6.91,2.89,0.44,1.3,0.26,11.89,91.8
2018,7,30,6.13,5.03,7.13,2.56,0.57,1.66,0.34,15.05,116.61
2018,7,31,3.08,0.99,6.99,2.36,0.29,1.02,0.2,8.79,63.22
2018,8,1,6.42,5.77,7.38,2.46,0.6,1.79,0.36,15.87,122.34
2018,8,2,6.09,5.22,7.25,2.44,0.57,1.72,0.34,15.12,116.33
2018,8,3,7.15,7.63,7.25,1.91,0.67,1.87,0.38,16.94,134.08
2018,8,4,6.95,6.92,7.12,2.17,0.66,1.98,0.39,16.7,131.79
2018,8,5,6.12,5.09,6.96,2.64,0.58,1.91,0.38,15.29,118.96
2018,8,6,3.18,1.27,6.66,2.33,0.3,1.15,0.23,9.03,65.95
2018,8,7,3.69,1.64,6.79,2.55,0.35,1.31,0.26,10.17,74.65
2018,8,8,5.32,4.53,7.1,2.39,0.51,1.7,0.34,13.56,102.98
2018,8,9,6.12,5.81,6.99,2.13,0.59,1.8,0.36,15.14,117.02
2018,8,10,5.9,5.29,6.84,2.33,0.57,1.79,0.35,14.77,113.71
2018,8,11,6.84,7.48,7.04,1.89,0.66,1.89,0.38,16.38,128.88
2018,8,12,6.66,6.58,6.68,2.12,0.65,1.69,0.34,15.41,123.45
2018,8,13,6.2,5.38,6.36,2.54,0.61,1.48,0.3,13.66,112.78
2018,8,14,5.7,4.49,6.28,2.6,0.56,1.41,0.28,12.71,104.91
2018,8,15,3.92,1.61,5.98,2.85,0.39,1.26,0.25,10.29,78.06
2018,8,16,5.05,3.81,6.57,2.53,0.5,1.62,0.32,13.18,99.66
2018,8,17,4.27,3.03,6.51,2.41,0.43,1.35,0.27,11.48,85.8
2018,8,18,5.11,3.28,5.51,2.89,0.52,1.16,0.23,10.8,93.12
2018,8,19,5.93,5.05,6.32,2.48,0.6,1.51,0.3,13.47,109.35
2018,8,20,2.59,1.37,5.92,1.8,0.27,0.81,0.16,7.11,52.69
2018,8,21,3.65,2.11,6.04,2.29,0.38,1.12,0.22,9.59,71.95
2018,8,22,6.45,6.99,6.8,1.99,0.66,1.65,0.33,14.84,117.46
2018,8,23,6.83,8.96,6.99,1.28,0.71,1.66,0.34,16.12,126.42
2018,8,24,2.16,0.89,5.93,1.57,0.23,0.79,0.16,6.39,44.99
2018,8,25,3.47,2.19,5.66,2.14,0.37,0.96,0.19,8.69,67.92
2018,8,26,5.45,4.47,5.86,2.65,0.58,1.48,0.29,12.88,103.48
2018,8,27,5.56,5.13,6.08,2.42,0.59,1.58,0.31,13.54,106.56
2018,8,28,4.37,3.77,6.26,1.85,0.47,1.48,0.29,11.8,87.86
2018,8,29,2.92,1.15,6.01,2.21,0.31,1.02,0.2,8.34,59.69
2018,8,30,6.13,6.9,6.59,1.82,0.66,1.77,0.35,14.85,115.51
2018,8,31,5.17,4.02,5.93,2.61,0.56,1.46,0.29,12.65,98.68
2018,9,1,3.06,1.63,5.96,2.14,0.34,1.03,0.2,8.59,62.77
2018,9,2,5.41,4.93,6.15,2.24,0.59,1.65,0.32,13.76,105.71
2018,9,3,3.91,3.08,6.04,1.96,0.44,1.31,0.26,10.52,77.92
2018,9,4,5.85,7.69,6.16,1.39,0.66,1.71,0.34,14.45,113.51
2018,9,5,5.62,6.72,6.03,1.61,0.63,1.68,0.33,13.95,109.3
2018,9,6,1.98,0.71,5.68,1.55,0.23,0.8,0.16,6.24,42.37
2018,9,7,1.42,0.56,5.76,1.1,0.16,0.59,0.12,4.63,30.73
2018,9,8,1.99,0.75,5.85,1.55,0.23,0.77,0.15,5.99,41.28
2018,9,9,4.75,4.01,5.97,2.49,0.55,1.48,0.29,12,91.65
2018,9,10,5.42,6.93,6.11,1.52,0.63,1.52,0.3,13.08,102.3
2018,9,11,6.17,9.41,6.14,0.83,0.73,1.53,0.3,14.23,113.8
2018,9,12,6.11,9.34,6.07,0.78,0.73,1.57,0.31,14.23,113.43
2018,9,13,5.79,7.83,5.94,1.26,0.7,1.56,0.31,13.66,108.1
2018,9,14,5.91,9.36,5.87,0.71,0.71,1.61,0.32,14.23,112.92
2018,9,15,5.82,9.06,5.79,0.76,0.71,1.61,0.32,13.91,110.92
2018,9,16,5.6,8.05,5.75,1.15,0.69,1.6,0.31,13.53,106.97
2018,9,17,5.35,7.72,5.64,1.1,0.66,1.52,0.3,12.96,102.5
2018,9,18,3.98,3.02,5.27,2.28,0.49,1.3,0.25,10.25,78.29
2018,9,19,4.56,4.24,5.27,2.16,0.57,1.38,0.27,11.16,87.62
2018,9,20,4.5,4.83,5.12,1.74,0.57,1.33,0.26,11.09,87.45
2018,9,21,3.5,2.61,5.44,2.12,0.45,1.16,0.22,9.12,67.59
2018,9,22,5.51,8.14,5.84,1.17,0.71,1.4,0.28,12.69,100.27
2018,9,23,5.77,9.78,5.73,0.62,0.75,1.36,0.27,13.07,105.06
2018,9,24,2.25,1.65,4.94,1.46,0.3,0.64,0.12,6.15,44.56
2018,9,25,3.74,3.09,4.77,2.08,0.49,1,0.2,9.19,71.66
2018,9,26,5.13,6.99,5.61,1.59,0.69,1.28,0.25,11.87,93.66
2018,9,27,4.09,3.9,5.47,2.39,0.55,1.01,0.2,9.83,75.73
2018,9,28,2.84,2.71,5.04,1.39,0.39,0.7,0.14,7.38,55
2018,9,29,3.07,3.26,5.15,1.51,0.42,0.71,0.14,7.78,58.53
2018,9,30,3.62,3.95,4.78,1.5,0.5,0.82,0.16,8.82,68.98
2018,10,1,3.14,1.78,4.74,2.19,0.44,0.89,0.17,8.15,60.95
2018,10,2,2.08,1.14,4.41,1.52,0.3,0.6,0.12,5.55,41.05
2018,10,3,3.89,5.04,4.64,1.38,0.55,0.97,0.19,9.51,75.45
2018,10,4,3.85,2.86,4.97,2.45,0.55,1.1,0.21,9.36,72
2018,10,5,1.24,0.6,4.22,0.95,0.18,0.45,0.09,3.88,26.27
2018,10,6,1.5,0.81,4.11,1.13,0.22,0.47,0.09,4.34,30.71
2018,10,7,1.2,0.7,4.26,0.88,0.18,0.41,0.08,3.6,24.65
2018,10,8,3.7,4.19,4.26,1.63,0.55,0.9,0.18,8.87,70.69
2018,10,9,3.92,5.13,4.34,1.44,0.59,0.98,0.2,9.4,75.47
2018,10,10,0.94,0.62,3.89,0.71,0.15,0.3,0.06,2.84,19.69
2018,10,11,4.58,7.58,4.82,1.16,0.71,0.99,0.2,10.2,82.58
2018,10,12,1.27,1.01,4.47,0.95,0.2,0.32,0.06,3.56,25.11
2018,10,13,4.38,6.3,4.55,1.26,0.7,0.74,0.15,9.59,78.41
2018,10,14,3.88,5.22,4.33,1.29,0.62,0.76,0.16,8.81,71.02
2018,10,15,3.89,6.12,4.58,1.13,0.63,0.73,0.15,8.7,69.61
2018,10,16,4.61,9.28,4.56,0.47,0.76,0.79,0.16,9.9,82.22
2018,10,17,4.18,7.7,4.57,0.84,0.7,0.75,0.15,9.08,74.02
2018,10,18,4.23,8.41,4.36,0.61,0.71,-999,0.15,9.01,75.38
2018,10,19,1.42,0.87,3.87,1.08,0.24,0.37,0.07,3.95,28.02
2018,10,20,3.15,5.45,4.38,1.02,0.54,0.65,0.13,7.08,56.55
2018,10,21,4.35,9.07,4.29,0.47,0.76,0.63,0.12,9.12,76.67
2018,10,22,3.91,6.72,4.07,1.07,0.69,0.67,0.13,8.52,70.66
2018,10,23,3.66,7.26,4.19,0.79,0.65,0.57,0.12,7.9,64.95
2018,10,24,3.61,6.43,4.04,0.91,0.65,0.56,0.11,7.84,64.66
2018,10,25,1.99,0.87,3.9,1.63,0.36,0.45,0.09,5.23,37.66
2018,10,26,1.71,0.76,3.63,1.4,0.31,0.38,0.08,4.56,32.68
2018,10,27,2.29,2.15,3.49,1.45,0.42,0.38,0.08,5.26,41.31
2018,10,28,0.97,1.1,3.66,0.63,0.18,0.18,0.04,2.59,18.41
2018,10,29,3.42,6.17,3.75,0.96,0.65,0.49,0.1,7.41,61.6
2018,10,30,1.79,0.99,3.23,1.38,0.34,0.36,0.07,4.55,33.91
2018,10,31,2.24,1.49,3.31,1.64,0.44,0.44,0.09,5.35,41.32
2018,11,1,1.04,0.54,3.5,0.83,0.2,0.25,0.05,2.95,20.19
2018,11,2,2.46,3.1,3.45,1.3,0.49,0.38,0.08,5.48,44.18
2018,11,3,2.19,2.13,3.25,1.37,0.44,0.3,0.06,4.98,39.51
2018,11,4,0.68,0.41,3.06,0.53,0.14,0.14,0.03,1.98,13.34
2018,11,5,1.77,0.98,3.22,1.41,0.36,0.3,0.06,4.49,33.15
2018,11,6,1.22,1.05,3.38,0.83,0.26,0.23,0.05,3.23,22.91
2018,11,7,1.61,1.02,3.48,1.25,0.34,0.29,0.05,4.14,29.55
2018,11,8,2.19,2.66,3.37,1.19,0.47,0.35,0.07,4.83,38.2
2018,11,9,1.46,1.17,3.23,1,0.31,0.26,0.05,3.58,26.1
2018,11,10,3.28,7.2,3.43,0.57,0.71,0.38,0.08,6.55,56.3
2018,11,11,2.93,5.12,3.12,1.02,0.65,0.38,0.08,6,51.34
2018,11,12,1.27,0.56,2.95,1.05,0.28,0.23,0.05,3.3,23.69
2018,11,13,2.75,5.61,3.36,0.81,0.62,0.31,0.06,5.58,46.98
2018,11,14,2.91,5.88,3.2,0.85,0.66,0.34,0.07,6.02,51.16
2018,11,15,0.8,0.57,2.92,0.61,0.19,0.16,0.03,2.25,15.5
2018,11,16,1.13,1.28,3.09,0.7,0.27,0.2,0.04,2.88,21.07
2018,11,17,0.97,0.5,2.67,0.8,0.23,0.16,0.03,2.59,18.7
2018,11,18,1.41,1.1,2.64,1.05,0.34,0.2,0.04,3.28,25.15
2018,11,19,1.96,1.36,2.75,1.48,0.47,0.25,0.05,4.4,35
2018,11,20,1.68,2.99,2.98,0.82,0.41,0.22,0.05,3.73,29.62
2018,11,21,1.26,1.32,2.71,0.88,0.3,0.18,0.04,3.05,22.94
2018,11,22,1.76,2.65,2.59,0.9,0.43,0.23,0.05,3.87,31.61
2018,11,23,1.53,1.31,2.71,1.17,0.38,0.24,0.05,3.77,28.45
2018,11,24,1.25,1.38,2.56,0.84,0.31,0.18,0.04,3.05,22.98
2018,11,25,0.94,0.63,2.42,0.71,0.23,0.16,0.03,2.44,17.93
2018,11,26,0.76,0.38,2.77,0.63,0.2,0.12,0.02,2.1,14.4
2018,11,27,1.12,0.64,2.81,0.91,0.29,0.16,0.03,2.89,20.41
2018,11,28,1.39,1.07,2.66,1.03,0.36,0.16,0.03,3.23,24.62
2018,11,29,1.55,1.17,2.33,1.14,0.41,0.22,0.05,3.53,27.93
2018,11,30,1.49,1.78,2.49,0.92,0.39,0.2,0.04,3.33,26.52
2018,12,1,0.51,0.34,2.3,0.4,0.13,0.09,0.02,1.45,10.12
2018,12,2,1,0.53,2.38,0.82,0.27,0.14,0.03,2.64,18.9
2018,12,3,1.38,1.11,2.54,1.05,0.38,0.16,0.03,3.3,25.07
2018,12,4,1.01,0.85,2.56,0.74,0.27,0.12,0.02,2.43,18.31
2018,12,5,1.1,1.32,2.59,0.76,0.3,0.12,0.02,2.6,19.48
2018,12,6,1.67,2.82,2.53,0.83,0.46,0.17,0.04,3.66,29.6
2018,12,7,2.45,5.72,2.6,0.73,0.68,0.23,0.05,4.71,41.41
2018,12,8,1.47,2.84,2.63,0.76,0.41,0.15,0.03,3.2,25.46
2018,12,9,2.53,6.53,2.63,0.51,0.7,0.23,0.05,4.81,42.54
2018,12,10,2.19,4.6,2.48,0.83,0.61,0.2,0.04,4.3,36.96
2018,12,11,2.42,5.68,2.47,0.6,0.68,0.21,0.04,4.67,41.3
2018,12,12,2.18,4.02,2.33,0.81,0.62,0.21,0.05,4.47,38.21
2018,12,13,1.7,2.57,2.2,0.94,0.48,0.16,0.03,3.58,29.77
2018,12,14,1.03,0.7,2.24,0.81,0.3,0.13,0.02,2.64,19.45
2018,12,15,2.44,5.76,2.53,0.62,0.7,0.23,0.05,4.72,41.59
2018,12,16,2.29,5.02,2.4,0.74,0.66,0.2,0.04,4.53,39.77
2018,12,17,2.46,6.65,2.44,0.43,0.7,0.21,0.04,4.79,43.09
2018,12,18,2.38,5.81,2.37,0.58,0.68,0.2,0.04,4.62,41.4
2018,12,19,2.14,3.69,2.32,0.86,0.62,0.2,0.04,4.44,37.95
2018,12,20,0.95,0.47,1.85,0.81,0.27,0.11,0.02,2.43,17.89
2018,12,21,0.63,0.69,2.37,0.44,0.18,0.08,0.02,1.66,11.83
2018,12,22,1.4,1.76,2.4,0.94,0.4,0.14,0.03,3.14,24.8
2018,12,23,1.8,3.21,2.44,0.92,0.52,0.17,0.03,3.83,31.8
2018,12,24,2.39,5.74,2.46,0.59,0.69,0.19,0.04,4.56,40.91
2018,12,25,1.79,2.47,2.3,0.98,0.51,0.17,0.03,3.88,32.06
2018,12,26,2.02,3.26,2.29,0.96,0.58,0.19,0.04,4.2,35.7
2018,12,27,0.46,0.3,2.13,0.38,0.13,0.05,0.02,1.29,8.84
2018,12,28,0.78,0.85,2.42,0.58,0.22,0.11,0.02,2.02,14.35
2018,12,29,0.67,0.44,2.41,0.54,0.19,0.09,0.02,1.87,12.84
2018,12,30,2.47,6.15,2.51,0.55,0.7,0.23,0.05,4.77,42.58
2018,12,31,0.4,0.38,2.21,0.3,0.11,0.05,0.01,1.07,7.44
2019,1,1,0.69,0.61,2.44,0.52,0.2,0.1,0.02,1.84,12.82
2019,1,2,0.62,0.56,2.35,0.46,0.17,0.08,0.02,1.59,11.4
2019,1,3,2.58,7.07,2.54,0.42,0.71,0.23,0.05,4.98,44.88
2019,1,4,2.54,6.62,2.51,0.48,0.7,0.23,0.05,4.95,44.35
2019,1,5,2.32,5.93,2.5,0.53,0.63,-999,0.05,4.61,40.85
2019,1,6,1.56,0.98,2.41,1.26,0.42,0.25,0.05,3.67,28.42
2019,1,7,0.41,0.48,2.19,0.28,0.11,0.08,0.02,1.06,7.46
2019,1,8,2.26,4.47,2.53,0.91,0.61,0.31,0.06,4.69,39.82
2019,1,9,1.36,1.65,2.69,0.9,0.37,0.16,0.03,3.01,23.52
2019,1,10,1.24,1.6,2.67,0.74,0.33,0.16,0.03,2.83,22.08
2019,1,11,1.51,1.03,2.57,1.19,0.4,0.2,0.04,3.58,27.21
2019,1,12,0.41,0.32,2.49,0.32,0.11,0.06,0.02,1.19,7.85
2019,1,13,1.56,2.78,2.66,0.72,0.41,0.18,0.04,3.55,28.26
2019,1,14,0.98,0.9,2.78,0.73,0.25,0.15,0.03,2.52,17.87
2019,1,15,0.59,0.48,2.69,0.44,0.15,0.09,0.02,1.64,11.16
2019,1,16,1.21,0.77,2.83,0.97,0.3,0.17,0.04,3.06,21.91
2019,1,17,0.89,0.53,2.47,0.73,0.22,0.14,0.03,2.38,16.93
2019,1,18,0.61,0.45,2.74,0.49,0.15,0.09,0.02,1.68,11.6
2019,1,19,1.09,0.67,2.82,0.87,0.27,0.17,0.03,2.84,20.35
2019,1,20,1.47,1.97,3.1,0.89,0.36,0.18,0.04,3.39,25.54
2019,1,21,1.75,2.16,3.1,1.01,0.42,0.23,0.05,3.96,30.79
2019,1,22,0.85,0.63,2.84,0.64,0.2,0.15,0.03,2.28,16.19
2019,1,23,0.98,0.58,2.83,0.79,0.23,0.18,0.04,2.66,18.76
2019,1,24,1.24,1.08,3.11,0.95,0.29,0.16,0.03,3.09,22.34
2019,1,25,2.4,3.04,3.3,1.49,0.55,0.27,0.05,5.25,41.21
2019,1,26,1.88,2.44,3.25,1.05,0.43,0.19,0.04,4.21,32.81
2019,1,27,2.24,2.8,3.38,1.36,0.51,0.23,0.05,4.99,39.08
2019,1,28,0.84,0.53,3.08,0.67,0.19,0.13,0.02,2.35,16.43
2019,1,29,1.94,2.64,3.53,1.18,0.43,0.2,0.04,4.45,33.55
2019,1,30,2.46,5.07,3.64,0.81,0.54,0.21,0.04,5.11,41.16
2019,1,31,2.1,2.87,3.52,1.18,0.45,0.22,0.04,4.8,37.02
2019,2,1,2.38,2.36,3.43,1.4,0.51,0.36,0.07,5.88,44.07
2019,2,2,2.01,1.92,3.32,1.4,0.42,0.33,0.06,5.19,37.89
2019,2,3,1.23,0.71,3.15,0.99,0.26,0.22,0.05,3.49,24.25
2019,2,4,0.72,0.55,3.13,0.56,0.15,0.16,0.03,2.14,14.41
2019,2,5,1.78,0.71,3.52,1.48,0.36,0.43,0.09,4.77,33.77
2019,2,6,1.38,0.63,3.19,1.13,0.28,0.37,0.07,3.74,26.87
2019,2,7,0.89,0.39,3.21,0.73,0.18,0.25,0.05,2.65,18.12
2019,2,8,3.48,6.03,3.97,1.36,0.69,0.57,0.12,7.3,59.42
2019,2,9,3.69,6.99,3.92,0.82,0.72,0.53,0.11,7.63,63.52
2019,2,10,1.02,0.42,3.3,0.84,0.2,0.22,0.05,2.88,20.29
2019,2,11,1.07,0.47,3.64,0.86,0.2,0.25,0.05,3.08,21.08
2019,2,12,1.1,0.81,3.67,0.79,0.2,0.23,0.05,3.02,21.43
2019,2,13,3.31,5.38,4.09,1.14,0.61,0.38,0.08,7.18,58
2019,2,14,2.45,1.19,3.61,1.97,0.45,0.31,0.06,5.8,44.33
2019,2,15,3.92,5.8,4.25,1.38,0.71,0.46,0.09,8.13,66.76
2019,2,16,1.73,0.93,4.17,1.38,0.31,0.3,0.06,4.48,31.88
2019,2,17,0.81,0.62,3.9,0.57,0.14,0.16,0.03,2.25,15.66
2019,2,18,2.25,2.74,4.26,1.17,0.39,0.32,0.06,5.09,39.3
2019,2,19,3.1,2.43,3.95,2.01,0.54,0.41,0.08,6.66,54.01
2019,2,20,0.87,0.44,3.96,0.67,0.15,0.21,0.05,2.52,17.68
2019,2,21,3.75,4.26,4.4,1.66,0.63,0.64,0.13,8.32,66.34
2019,2,22,4.26,7.05,4.25,1.05,0.71,0.73,0.15,8.85,74.12
2019,2,23,0.82,0.48,3.76,0.62,0.13,0.2,0.04,2.38,16.68
2019,2,24,2.71,3.13,4.65,1.56,0.45,0.54,0.11,6.43,48.8
2019,2,25,4.07,5.22,4.71,1.84,0.66,0.55,0.11,8.84,70.91
2019,2,26,1.82,1.02,4.42,1.38,0.29,0.34,0.07,4.73,34.01
2019,2,27,1.93,1.21,4.39,1.43,0.3,0.41,0.09,4.89,36.19
2019,2,28,2.61,1.12,4.62,2.1,0.41,0.58,0.12,6.59,48.43
2019,3,1,2.82,1.36,4.58,2.18,0.44,0.55,0.11,6.91,51.88
2019,3,2,2.3,1.23,4.87,1.71,0.35,0.45,0.09,5.95,42.73
2019,3,3,2.41,2.48,4.92,1.45,0.37,0.45,0.09,5.96,44.12
2019,3,4,4.87,7.83,5.28,1.48,0.73,0.7,0.14,10.16,82.71
2019,3,5,4.09,4.83,5.27,1.9,0.6,0.59,0.12,9.09,70.76
2019,3,6,4.62,6.29,5.27,1.9,0.68,0.57,0.11,9.98,80.02
2019,3,7,2.28,1.04,5.26,1.83,0.33,0.41,0.09,6.07,42.78
2019,3,8,2.73,1.82,4.54,1.86,0.39,0.43,0.09,6.4,49.09
