date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-03-29,14.8,11.7,18.3,0,,280,23.8,,1021.6,
2017-03-30,13.8,10.6,16.1,0.3,,277,32,,1019.1,
2017-03-31,14.5,12.8,20,0,,308,29.9,,1015.8,
2017-04-01,15.9,11.7,25.6,0,,300,15.1,,1015.9,
2017-04-02,14.8,11.1,23.3,0,,292,17.3,,1015.6,
2017-04-03,14.8,9.4,20,0,,287,23,,1015.1,
2017-04-04,13,8.9,22.2,0,,289,17.3,,1016.6,
2017-04-05,14.4,11.1,20,0,,,10.8,,1016.5,
2017-04-06,15.9,10,18.3,25.7,,157,24.5,,1011.1,
2017-04-07,14.1,10,17.8,12.4,,195,22.3,,1010.2,
2017-04-08,11.7,8.3,13.3,2.8,,252,20.2,,1018.6,
2017-04-09,10.7,7.2,15.6,0,,293,14.4,,1022.8,
2017-04-10,11.8,7.8,17.8,0,,,11.9,,1021.6,
2017-04-11,14.2,11.7,19.4,1.3,,174,16.6,,1015.7,
2017-04-12,14.8,12.2,17.8,4.6,,191,21.2,,1014.3,
2017-04-13,13.8,10,15,0,,251,24.5,,1016.7,
2017-04-14,11.7,8.3,16.1,0,,295,22.7,,1022.5,
2017-04-15,12.4,7.8,19.4,0,,307,10.8,,1017.9,
2017-04-16,13.6,11.1,15.6,2,,182,13.7,,1014,
2017-04-17,14.3,12.2,16.7,4.3,,,6.1,,1016.6,
2017-04-18,14.1,11.1,19.4,0.3,,277,13,,1019.3,
2017-04-19,14.1,9.4,19.4,2.5,,188,12.2,,1023.3,
2017-04-20,15.4,12.2,18.3,0,,285,19.1,,1025.1,
2017-04-21,15.2,10.6,23.3,0,,,13.7,,1019.6,
2017-04-22,15.3,10.6,18.3,0,,282,18,,1016.6,
2017-04-23,14.2,11.7,17.8,0,,276,33.5,,1016.4,
2017-04-24,13.6,11.7,16.7,0,,262,25.9,,1017.9,
2017-04-25,13.6,11.1,17.8,0,,275,27,,1018.9,
2017-04-26,14.9,12.2,17.8,0,,253,23,,1018,
2017-04-27,14.2,11.1,18.3,0,,285,29.5,,1017.3,
2017-04-28,13.8,9.4,20,0,,274,25.2,,1017.2,
2017-04-29,18,12.2,25,0,,319,22,,1019,
2017-04-30,15.4,10,23.3,0,,299,19.8,,1019.8,
2017-05-01,17.3,12.2,28.9,0,,,16.9,,1016.6,
2017-05-02,19.3,13.9,29.4,0,,292,19.8,,1014.2,
2017-05-03,19.2,11.7,30.6,0,,316,15.5,,1013.1,
2017-05-04,14.9,11.1,18.9,0,,290,25.9,,1013.2,
2017-05-05,13.9,10.6,17.2,0,,269,40.7,,1013.7,
2017-05-06,12.6,10,17.2,0,,277,32.8,,1009.2,
2017-05-07,13.8,10,21.1,0,,289,20.5,,1009.1,
2017-05-08,14.3,10,21.1,0,,307,16.2,,1013,
2017-05-09,14.8,10.6,23.9,0,,298,17.3,,1010.7,
2017-05-10,14.9,11.7,20,0,,230,19.8,,1016.4,
2017-05-11,14.8,11.1,20.6,0,,259,16.9,,1020.8,
2017-05-12,14.3,10.6,17.8,0,,286,33.5,,1021,
2017-05-13,13.2,9.4,17.8,0,,279,30.2,,1018.5,
2017-05-14,12.7,9.4,16.7,0,,266,27,,1013.5,
2017-05-15,12.9,10,17.2,0,,257,29.9,,1012.7,
2017-05-16,13,11.1,17.2,0,,257,29.5,,1017.3,
2017-05-17,13.9,10,18.9,0,,280,27,,1017.3,
2017-05-18,14.2,9.4,24.4,0,,300,16.9,,1015,
2017-05-19,16.5,11.1,26.7,0,,307,16.9,,1013.7,
2017-05-20,17.2,11.1,30.6,0,,308,16.9,,1013.4,
2017-05-21,17.9,11.7,25,0,,301,21.2,,1012.9,
2017-05-22,14.7,10.6,21.1,0,,302,20.9,,1014.3,
2017-05-23,14.7,11.1,20.6,0,,293,23.8,,1014.1,
2017-05-24,14.3,11.7,20.6,0,,257,14.8,,1010,
2017-05-25,15.3,12.8,18.3,0,,189,26.3,,1008.4,
2017-05-26,14.9,12.2,18.3,0,,207,18.7,,1014.4,
2017-05-27,14.9,12.2,19.4,0,,254,22,,1018.7,
2017-05-28,14,12.2,17.8,0,,275,27.7,,1018.6,
2017-05-29,13,11.7,15.6,0,,262,27.7,,1015.8,
2017-05-30,13.1,11.1,17.2,0,,262,35.6,,1014.8,
2017-05-31,15.3,12.2,21.1,0,,275,23.4,,1014.3,
2017-06-01,16.1,12.8,20.6,0,,281,24.5,,1014.6,
2017-06-02,15.4,11.7,21.7,0,,281,26.6,,1014.1,
2017-06-03,15.1,12.2,19.4,0,,278,23.8,,1013.4,
2017-06-04,14.9,11.7,19.4,0,,269,25.2,,1014.1,
2017-06-05,14.7,10.6,23.3,0,,291,21.2,,1013,
2017-06-06,14.4,11.1,18.3,0,,277,21.6,,1013.7,
2017-06-07,14.8,12.2,20,0,,269,14.8,,1013.4,
2017-06-08,16.3,15,18.9,1.3,,176,11.5,,1015.1,
2017-06-09,16.7,13.3,18.9,0,,267,23.8,,1014.9,
2017-06-10,15.3,12.2,20,0,,270,29.2,,1015,
2017-06-11,14.9,12.2,17.8,0,,272,38.9,,1014.4,
2017-06-12,14.5,11.7,18.3,0,,270,25.9,,1019,
2017-06-13,15,11.1,21.1,0,,289,19.8,,1017.8,
2017-06-14,15.7,11.7,22.8,0,,290,27,,1015.3,
2017-06-15,15.9,12.8,22.2,0,,276,35.3,,1016.9,
2017-06-16,18.2,13.9,23.9,0,,289,29.2,,1015.1,
2017-06-17,18.3,12.8,25,0,,290,26.3,,1012.5,
2017-06-18,22.4,16.7,36.1,0,,309,13,,1007.9,
2017-06-19,20.8,14.4,25,0,,303,22.3,,1009,
2017-06-20,17.3,13.3,22.2,0,,294,24.5,,1010.6,
2017-06-21,16.7,12.2,24.4,0,,310,17.3,,1008,
2017-06-22,19.5,15,26.7,0,,305,17.6,,1006.6,
2017-06-23,17.9,14.4,22.8,0,,312,19.1,,1011.9,
2017-06-24,16.8,13.9,20.6,0,,292,26.3,,1014,
2017-06-25,15.9,13.9,20,0,,267,23.4,,1015.5,
2017-06-26,17.7,15,22.8,0,,272,22.3,,1016.6,
2017-06-27,16.5,13.9,18.9,0,,267,26.3,,1014.9,
2017-06-28,15.6,13.9,18.9,0,,266,23.4,,1013.8,
2017-06-29,15.4,13.3,18.9,0,,262,25.9,,1015.1,
2017-06-30,14.6,12.2,18.3,0,,262,25.2,,1014.9,
2017-07-01,14.7,12.2,18.9,0,,264,25.9,,1012.7,
2017-07-02,15.8,12.2,23.3,0,,297,12.2,,1013.5,
2017-07-03,16.6,12.2,26.1,0,,318,14.8,,1015.6,
2017-07-04,17,13.9,22.2,0,,300,20.5,,1015.6,
2017-07-05,15.4,12.8,19.4,0,,291,25.9,,1016.9,
2017-07-06,15.4,12.2,22.8,0,,292,27.7,,1017.6,
2017-07-07,17.8,12.2,27.2,0,,299,22.7,,1015.4,
2017-07-08,19.8,13.3,26.1,0,,291,22.3,,1013,
2017-07-09,15.4,11.7,21.1,0,,299,25.2,,1012.8,
2017-07-10,16,12.8,20,0,,299,22.3,,1012.5,
2017-07-11,16.6,12.8,22.8,0,,298,19.8,,1012.5,
2017-07-12,16.6,13.3,21.1,0,,301,19.8,,1013.7,
2017-07-13,15.9,12.2,21.1,0,,306,19.1,,1015.4,
2017-07-14,16.3,12.8,23.9,0,,310,20.5,,1016.2,
2017-07-15,17.4,12.8,29.4,0,,309,18.4,,1015.5,
2017-07-16,20.2,15,28.9,0,,299,21.2,,1012.3,
2017-07-17,17.9,13.9,22.2,0,,293,27.4,,1011.8,
2017-07-18,15.4,12.8,19.4,0,,269,25.2,,1015.9,
2017-07-19,16.1,12.2,21.1,0,,285,24.5,,1016.1,
2017-07-20,16.1,13.3,20,0,,275,24.8,,1017,
2017-07-21,16.2,12.8,21.1,0,,278,25.2,,1015.6,
2017-07-22,17.3,12.8,26.7,0,,315,14.8,,1012.2,
2017-07-23,18,13.3,21.1,0,,295,22.3,,1009.9,
2017-07-24,16.7,12.8,23.3,0,,241,15.1,,1010.5,
2017-07-25,18.8,17.2,25,0,,234,13.3,,1013.6,
2017-07-26,18.3,13.9,22.8,0,,292,22.3,,1016.2,
2017-07-27,16.8,13.9,24.4,0,,301,20.2,,1014.4,
2017-07-28,16.3,13.9,19.4,0,,293,25.2,,1013,
2017-07-29,16.2,13.9,20,0,,294,21.2,,1014.8,
2017-07-30,16.3,13.9,21.7,0,,303,18,,1017.1,
2017-07-31,16.5,12.8,20.6,0,,300,20.9,,1016.5,
2017-08-01,16.3,12.2,23.9,0,,301,19.8,,1012.6,
2017-08-02,17.9,13.3,26.7,0,,297,18.4,,1012.1,
2017-08-03,20.1,16.1,25.6,0,,297,14.8,,1013.6,
2017-08-04,21.1,15.6,24.4,0,,296,20.2,,1013.4,
2017-08-05,18.4,15,22.8,0,,290,23.8,,1013.3,
2017-08-06,18,16.1,21.7,0,,276,24.1,,1013.5,
2017-08-07,18.1,16.1,21.7,0,,269,21.6,,1014.5,
2017-08-08,17.6,15.6,21.7,0,,260,20.9,,1014.4,
2017-08-09,17.3,15,19.4,0,,259,23.8,,1014.6,
2017-08-10,17,15,21.7,0,,263,24.5,,1014.6,
2017-08-11,16.9,14.4,21.7,0,,269,23.4,,1013.8,
2017-08-12,17.8,15.6,22.8,0,,267,22.7,,1013.7,
2017-08-13,18.5,15.6,22.2,0,,266,23.8,,1013.4,
2017-08-14,17.2,15,17.2,0,,250,21.2,,1012.1,
2017-08-15,16.6,15,22.8,0,,240,20.9,,1012.1,
2017-08-16,17.9,15.6,23.9,0,,274,12.6,,1014,
2017-08-17,18.5,15.6,22.2,0,,302,18.4,,1015.4,
2017-08-18,18.9,15,22.2,0,,294,19.4,,1014.9,
2017-08-19,17.3,15,24.4,0,,283,10.4,,1012.4,
2017-08-20,18.9,16.1,22.2,0,,234,15.5,,1011.8,
2017-08-21,18.3,16.1,23.9,0,,230,15.5,,1015.3,
2017-08-22,18.6,15.6,22.8,0,,289,24.5,,1016.3,
2017-08-23,17.3,15,21.1,0,,284,18.4,,1014.4,
2017-08-24,16.3,14.4,21.1,0,,267,18.4,,1012.4,
2017-08-25,16.6,12.8,20.6,0,,294,20.5,,1010.7,
2017-08-26,16.4,11.7,27.2,0,,301,18.4,,1012.5,
2017-08-27,19.7,15.6,25,0,,301,20.9,,1013,
2017-08-28,18.1,14.4,22.8,0,,294,25.9,,1010.8,
2017-08-29,16.2,14.4,19.4,0,,287,24.1,,1011.9,
2017-08-30,15.9,13.3,20.6,0,,289,22,,1012.1,
2017-08-31,18,13.3,31.1,0,,,11.2,,1009.4,
2017-09-01,25.5,19.4,40,0,,,8.3,,1008.6,
2017-09-02,28.2,22.2,40,0,,326,8.3,,1008.4,
2017-09-03,27.6,20,30,0,,303,13,,1010.8,
2017-09-04,22.4,20,28.9,0,,297,9.4,,1010.6,
2017-09-05,24.6,15.6,28.3,0,,,12.2,,1013.4,
2017-09-06,20.9,17.8,25.6,0,,283,13.3,,1014.3,
2017-09-07,20.4,16.7,22.2,0,,214,13.3,,1014.1,
2017-09-08,18.4,15.6,22.2,0,,280,18.7,,1012.4,
2017-09-09,18.7,16.1,23.9,0,,278,15.1,,1014.5,
2017-09-10,19.5,16.1,33.3,0,,311,12.6,,1013.3,
2017-09-11,24.3,19.4,30,5.6,,319,14.4,,1011.6,
2017-09-12,22.1,18.3,29.4,0,,306,11.2,,1011.6,
2017-09-13,19.9,17.2,23.3,0,,218,13.3,,1011.1,
2017-09-14,18.4,15.6,21.7,0,,253,24.8,,1011.8,
2017-09-15,17.3,14.4,22.2,0,,276,22.3,,1013.4,
2017-09-16,16.6,13.3,22.2,0,,287,16.2,,1012.9,
2017-09-17,16.9,13.3,22.8,0,,251,18.7,,1013.8,
2017-09-18,18.8,15.6,22.8,0,,269,26.6,,1014.5,
2017-09-19,17.6,14.4,22.8,0,,279,25.2,,1015.8,
2017-09-20,17.8,15,21.7,0,,274,21.2,,1013.4,
2017-09-21,16.5,13.3,19.4,0,,276,34.2,,1012.1,
2017-09-22,16.3,13.9,21.1,0,,271,17.3,,1012.4,
2017-09-23,17.3,12.2,25,0,,282,14.8,,1012.4,
2017-09-24,17.9,12.2,26.1,0,,273,13.7,,1013.4,
2017-09-25,19.1,13.3,27.8,0,,296,11.9,,1012.5,
2017-09-26,20.4,15,31.1,0,,,10.4,,1009.7,
2017-09-27,22.4,16.7,30.6,0,,299,10.8,,1011.2,
2017-09-28,20.8,14.4,27.2,0,,289,18.7,,1013.7,
2017-09-29,16.4,13.9,20,0,,275,28.1,,1015.3,
2017-09-30,17,13.9,22.2,0,,280,22,,1014.3,
2017-10-01,17.1,13.3,22.8,0,,283,18.7,,1012.7,
2017-10-02,18.1,12.2,23.3,0,,291,21.2,,1010.1,
2017-10-03,14.9,11.7,22.8,0,,281,18.4,,1010.4,
2017-10-04,16.4,11.1,24.4,0,,293,13.7,,1017.4,
2017-10-05,15.7,10,26.1,0,,,13,,1016.1,
2017-10-06,17.4,11.7,28.9,0,,297,11.9,,1015.9,
2017-10-07,17.9,12.2,25,0,,288,21.2,,1012.2,
2017-10-08,16.3,11.7,26.1,0,,310,12.6,,1009.3,
2017-10-09,21.3,15.6,26.1,0,,75,12.2,,1012.2,
2017-10-10,18.3,11.7,24.4,0,,286,15.8,,1013,
2017-10-11,13.9,10.6,18.9,0,,279,14.8,,1014.8,
2017-10-12,14.5,10,20.6,0,,296,14.4,,1018.1,
2017-10-13,14.5,10,22.8,0,,,11.2,,1019,
2017-10-14,16.4,11.1,25,0,,,5.8,,1018.8,
2017-10-15,18.3,11.1,27.2,0,,,4.7,,1019.2,
2017-10-16,19.3,13.3,28.3,0,,,3.2,,1019,
2017-10-17,19.5,10,25.6,0,,,12.6,,1018.1,
2017-10-18,12.1,8.9,17.2,0,,286,16.6,,1017.2,
2017-10-19,14.1,12.2,19.4,4.8,,234,16.9,,1014.6,
2017-10-20,15.1,12.2,17.8,0.5,,269,20.5,,1018.3,
2017-10-21,14.1,10.6,20,0,,291,14.4,,1023.9,
2017-10-22,15.4,11.1,22.8,0,,288,9.7,,1026.3,
2017-10-23,18.8,13.3,28.3,0,,,3.6,,1022.6,
2017-10-24,23.6,17.8,32.8,0,,,6.1,,1019,
2017-10-25,21.5,16.7,28.3,0,,,6.8,,1014,
2017-10-26,21,16.1,30,0,,,6.8,,1011.7,
2017-10-27,19.4,12.2,26.7,0,,308,14,,1013.9,
2017-10-28,14.7,11.1,19.4,0,,302,18.4,,1013.3,
2017-10-29,13.2,11.7,17.2,0,,,12.2,,1012.4,
2017-10-30,13.7,12.8,16.7,0,,248,20.5,,1011.2,
2017-10-31,14.6,11.1,18.9,0,,292,10.4,,1012.8,
2017-11-01,13.9,10,19.4,0,,,11.9,,1014,
2017-11-02,13.9,10,18.9,0,,187,8.6,,1015.9,
2017-11-03,16.4,14.4,20,0.8,,161,14.8,,1015.9,
2017-11-04,15.3,10,16.1,11.4,,250,16.9,,1016.6,
2017-11-05,11.8,7.8,15.6,0,,256,13,,1019.7,
2017-11-06,13.3,10.6,17.2,0,,,9,,1020.2,
2017-11-07,12.2,7.8,17.8,0,,212,5.8,,1019.3,
2017-11-08,14.3,11.1,18.3,3.3,,167,15.5,,1014.8,
2017-11-09,16.8,15,20,0.8,,186,10.1,,1016.1,
2017-11-10,15.8,12.8,18.3,0.3,,193,10.8,,1017.4,
2017-11-11,15,12.2,17.8,0,,,8.3,,1018.6,
2017-11-12,13.5,10,17.2,0,,,5.4,,1019.6,
2017-11-13,15.4,12.8,19.4,0,,164,10.1,,1021.9,
2017-11-14,15.1,11.1,17.8,0,,309,10.1,,1022.3,
2017-11-15,13.8,12.2,18.3,3,,107,13.7,,1015.2,
2017-11-16,15.2,11.7,17.2,40.6,,249,13,,1011.9,
2017-11-17,13.4,10.6,16.1,0.3,,330,13.3,,1020.4,
2017-11-18,12.2,6.1,16.7,0,,241,6.5,,1022.3,
2017-11-19,11.4,7.8,15,0,,,4.7,,1020,
2017-11-20,14.6,12.8,17.2,0,,,5,,1018.6,
2017-11-21,15.6,12.8,18.9,0,,83,8.3,,1020.3,
2017-11-22,15.8,12.2,20,0,,,5.8,,1019.8,
2017-11-23,16.6,13.9,19.4,0,,,6.1,,1019.5,
2017-11-24,16.4,13.3,20.6,0,,,9,,1017.8,
2017-11-25,16.2,13.3,20,0,,77,6.5,,1014.6,
2017-11-26,17.7,11.7,19.4,4.6,,191,18.4,,1014.4,
2017-11-27,13.7,10,15.6,5.3,,281,12.6,,1018.8,
2017-11-28,11.8,7.8,15.6,0,,274,10.8,,1020.3,
2017-11-29,12.8,8.9,17.8,0,,,5.8,,1020.7,
2017-11-30,12.6,7.8,18.3,0,,,7.9,,1020.4,
2017-12-01,12,7.8,15.6,0,,271,10.4,,1018.7,
2017-12-02,11.5,8.9,14.4,0.3,,196,7.9,,1016.8,
2017-12-03,12.7,9.4,13.9,0.5,,317,16.6,,1021.5,
2017-12-04,12.8,10.6,16.7,0,,,22,,1021.5,
2017-12-05,13.9,8.3,18.9,0,,,9.4,,1023.5,
2017-12-06,11.7,5.6,16.7,0,,123,9.4,,1025.1,
2017-12-07,12.6,7.2,18.3,0,,135,7.6,,1028.4,
2017-12-08,11.6,6.1,16.7,0,,,3.6,,1029.2,
2017-12-09,11.7,6.1,17.2,0,,,4.7,,1026,
2017-12-10,11.7,5.6,17.2,0,,133,5.8,,1024.1,
2017-12-11,12.3,6.7,18.3,0,,,3.6,,1025.3,
2017-12-12,11.7,5.6,15.6,0,,,4,,1024.7,
2017-12-13,10.8,5,16.1,0,,,7.2,,1020.1,
2017-12-14,11,6.1,17.8,0,,,4,,1019.2,
2017-12-15,11.4,6.7,13.9,0,,260,9,,1019.8,
2017-12-16,13.5,9.4,17.8,0,,318,27,,1014.6,
2017-12-17,14.4,8.9,17.2,0,,1,12.2,,1017,
2017-12-18,10.9,6.7,16.1,0,,,2.2,,1021.8,
2017-12-19,10.6,6.1,15.6,0,,246,8.3,,1021.7,
2017-12-20,11.4,8.3,12.8,1,,289,19.1,,1022.6,
2017-12-21,9.9,4.4,13.3,0,,334,13,,1024.5,
2017-12-22,7.9,3.3,11.7,0,,62,7.6,,1026.1,
2017-12-23,9.4,6.1,11.7,0,,,4.3,,1024.3,
2017-12-24,10.3,8.3,11.7,0,,,4.7,,1022.1,
2017-12-25,10.4,6.7,13.9,0,,,4.3,,1021.9,
2017-12-26,10.9,6.1,14.4,0,,,10.1,,1023,
2017-12-27,9.2,6.1,13.3,0,,,3.6,,1025.1,
2017-12-28,10.3,6.1,13.9,0,,,2.9,,1023.4,
2017-12-29,10.7,6.7,13.3,0,0,,4,,1021.3,
2017-12-30,10.6,6.1,15,0,0,,4,,1018.8,
2017-12-31,10.7,7.2,13.9,0,0,,4,,1018.7,
2018-01-01,11.2,7.2,14.4,0,0,,2.9,,1022.3,
2018-01-02,12,10,15,0,0,,4,,1020.6,
2018-01-03,12.6,10.6,14.4,7.6,0,,4.7,,1016.7,
2018-01-04,12.4,11.1,17.2,0.8,0,61,9.7,,1018,
2018-01-05,15,11.7,17.8,4.8,0,192,9,,1021.6,
2018-01-06,12.5,8.9,14.4,0,0,275,11.5,,1022.5,
2018-01-07,10.6,8.3,11.7,0,0,,4,,1019.3,
2018-01-08,11.4,10.6,14.4,79.2,0,,5.8,,1008.5,
2018-01-09,13.4,11.1,14.4,10.7,0,306,28.8,,1005.4,
2018-01-10,12,10.6,14.4,0,0,269,14.8,,1020.2,
2018-01-11,12.7,11.1,14.4,0,0,,8.6,,1025.9,
2018-01-12,11.8,10,12.8,0,0,,4.3,,1027,
2018-01-13,11.8,7.8,15.6,0,0,,10.8,,1022.6,
2018-01-14,11.4,8.9,13.3,0,0,87,9.7,,1020.6,
2018-01-15,11.6,8.9,14.4,0,0,56,7.6,,1019.4,
2018-01-16,13.3,12.8,15,0,0,34,7.6,,1022.5,
2018-01-17,13.2,11.1,14.4,0,0,42,6.1,,1022.9,
2018-01-18,12.1,10,15.6,3.8,0,242,9.4,,1018.8,
2018-01-19,11.4,8.3,13.9,0,0,280,13,,1019.2,
2018-01-20,10,6.7,13.3,0,0,309,13.3,,1021.8,
2018-01-21,9.2,5.6,13.9,0,0,140,9.4,,1026.9,
2018-01-22,12.9,10.6,14.4,6.4,0,263,14.4,,1026.1,
2018-01-23,10.7,7.2,13.9,0,0,62,6.1,,1024.2,
2018-01-24,10.8,7.2,15.6,6.9,0,,10.8,,1018.2,
2018-01-25,10.6,7.2,14.4,3,0,211,11.9,,1019.6,
2018-01-26,9.4,5.6,12.2,0,0,271,7.9,,1027.1,
2018-01-27,9.6,5.6,15.6,0,0,284,7.2,,1029.7,
2018-01-28,12.6,7.8,18.9,0,0,107,8.3,,1026.9,
2018-01-29,12.7,8.3,16.1,0,0,124,5.8,,1023.2,
2018-01-30,12.6,8.9,17.8,0,0,322,9,,1019.9,
2018-01-31,12.3,7.8,18.3,0,0,,7.2,,1018.4,
2018-02-01,13.7,10.6,22.8,0,0,332,7.2,,1019.1,
2018-02-02,15.7,10.6,22.8,0,0,,4.7,,1020.5,
2018-02-03,16.4,10,24.4,0,0,200,7.6,,1020,
2018-02-04,16.4,10.6,23.9,0,0,,6.1,,1018.7,
2018-02-05,15.8,11.7,22.2,0,0,,10.1,,1016.5,
2018-02-06,15.9,11.1,23.9,0,0,,4,,1017.8,
2018-02-07,16.6,10.6,22.2,0,0,,3.6,,1022.8,
2018-02-08,15.5,10.6,23.3,0,0,,6.8,,1021.6,
2018-02-09,15.6,10.6,23.3,0,0,,13,,1017.2,
2018-02-10,15.1,11.7,18.3,0,0,289,22.7,,1014.4,
2018-02-11,12.6,6.7,17.2,0,0,269,21.6,,1013.3,
2018-02-12,11.1,8.3,15,0,0,303,17.6,,1012.4,
2018-02-13,12.5,9.4,17.2,0,0,58,12.6,,1020,
2018-02-14,11.4,7.2,15.6,0,0,276,15.5,,1021.9,
2018-02-15,11,6.7,17.8,0,0,290,12.2,,1024.4,
2018-02-16,10.7,5.6,18.3,0,0,287,9,,1023.4,
2018-02-17,11.9,7.2,19.4,0,0,287,13.7,,1019.9,
2018-02-18,11.8,7.2,14.4,0.5,0,283,33.8,,1016.1,
2018-02-19,8.3,6.1,11.7,0,0,303,25.2,,1016.9,
2018-02-20,7.6,2.2,11.7,0,0,281,11.5,,1022.8,
2018-02-21,8.8,5.6,13.3,0,0,301,12.6,,1022.3,
2018-02-22,10,7.2,12.8,0.5,0,282,30.6,,1023.1,
2018-02-23,8.1,3.9,12.2,0,0,305,16.2,,1027.7,
2018-02-24,8.6,3.9,13.9,0,0,266,18.4,,1028.5,
2018-02-25,9.3,4.4,15,0,0,274,15.1,,1026,
2018-02-26,10.6,7.2,12.2,4.8,0,269,21.6,,1016.1,
2018-02-27,9.7,6.7,14.4,0,0,323,18,,1016.8,
2018-02-28,9.6,5,13.3,4.1,0,211,15.1,,1020.8,
2018-03-01,11.9,8.9,15,26.4,0,208,32,,1011.9,
2018-03-02,10.1,7.2,13.3,4.6,0,213,14.4,,1013.2,
2018-03-03,8.6,5.6,11.7,1.3,0,206,13,,1016.9,
2018-03-04,8.4,4.4,12.8,0,0,2,7.9,,1025.1,
2018-03-05,9.9,5,16.1,0,0,75,9,,1024.5,
2018-03-06,11.8,7.2,18.3,0,0,,5.4,,1019.3,
2018-03-07,13.9,11.1,21.1,0.3,0,,10.4,,1016.6,
2018-03-08,15.3,10,18.3,0.3,0,284,15.5,,1018.8,
2018-03-09,11.9,9.4,18.3,0,0,309,14.8,,1016.4,
2018-03-10,12.2,9.4,13.9,0,0,316,9.4,,1014.3,
2018-03-11,11,7.8,19.4,0,0,293,8.3,,1017.7,
2018-03-12,14.2,10,21.1,2.8,0,113,10.8,,1015.9,
2018-03-13,15.8,10.6,16.7,6.6,0,201,15.1,,1013,
2018-03-14,12.2,9.4,15,2,0,210,15.8,,1015.2,
2018-03-15,10.8,6.7,15,3.6,0,202,18.7,,1015.7,
2018-03-16,11.3,8.3,13.3,3.8,0,245,15.8,,1012.8,
2018-03-17,10.1,7.8,13.3,0,0,186,9.4,,1016.4,
2018-03-18,9.7,5,13.3,0,0,288,6.8,,1021.4,
2018-03-19,11.2,6.7,16.7,0,0,56,7.6,,1018.9,
2018-03-20,13.8,11.7,14.4,10.7,0,171,9,,1014.1,
2018-03-21,14.6,12.8,18.3,3.3,0,163,16.2,,1009.4,
2018-03-22,15.4,9.4,16.1,14,0,238,32.8,,1011.6,
2018-03-23,10.7,7.8,15,0,0,193,12.2,,1022,
2018-03-24,11.5,8.9,13.9,3.3,0,243,13.3,,1018.5,
2018-03-25,10.6,7.2,13.9,1.5,0,276,19.1,,1020.7,
2018-03-26,11.6,7.2,16.7,0,0,287,17.6,,1022.6,
2018-03-27,14.3,9.4,22.2,0,0,292,14.4,,1022.5,
2018-03-28,15.6,10.6,25,0,0,,10.1,,1020.2,
2018-03-29,17.5,11.1,27.2,0,0,275,10.1,,1018.1,
2018-03-30,17.9,12.8,26.1,0,0,315,12.2,,1017.4,
2018-03-31,16,10.6,17.8,0,0,294,17.3,,1016.6,
2018-04-01,13.3,10,19.4,0,0,285,18.7,,1013.8,
2018-04-02,14.1,10.6,17.2,0,0,272,28.4,,1012.8,
2018-04-03,12.8,8.9,18.3,0,0,284,16.2,,1015.4,
2018-04-04,13.2,11.1,17.2,0,0,280,15.1,,1018,
2018-04-05,13.9,11.1,17.2,2.8,0,242,10.8,,1018.7,
2018-04-06,15.3,13.9,17.8,28.2,0,138,18.7,,1013.4,
2018-04-07,16.5,11.7,17.8,16.3,0,248,19.8,,1015.6,
2018-04-08,14.4,11.1,17.8,0,0,281,18.4,,1021.8,
2018-04-09,14.6,10,23.9,0,0,315,11.9,,1017.5,
2018-04-10,17.1,11.7,18.3,0,0,286,17.6,,1018.2,
2018-04-11,13.6,10.6,18.3,5.6,0,252,20.5,,1017.2,
2018-04-12,12.2,8.9,17.2,0,0,293,24.8,,1024.5,
2018-04-13,12.7,7.8,18.9,0,0,284,14.8,,1028.7,
2018-04-14,14.7,10.6,21.7,0,0,303,17.3,,1024.2,
2018-04-15,14.3,10,17.8,1.3,0,244,16.9,,1015.6,
2018-04-16,11.2,8.9,13.9,2.8,0,232,19.8,,1016.7,
2018-04-17,11.3,7.2,17.2,0,0,296,13.3,,1024.4,
2018-04-18,12.2,10.6,15.6,0,0,270,16.2,,1018.9,
2018-04-19,12.6,8.9,17.2,0,0,280,23.4,,1018.7,
2018-04-20,13.4,9.4,19.4,0,0,282,18,,1021.2,
2018-04-21,14.3,10,23.9,0,0,301,18.4,,1019.3,
2018-04-22,15.2,9.4,24.4,0,0,304,16.9,,1014.8,
2018-04-23,15.6,11.1,23.3,0,0,300,18,,1014.8,
2018-04-24,14.3,11.7,18.9,0,0,287,18,,1016.1,
2018-04-25,13.7,10.6,18.3,0,0,267,17.3,,1017.6,
2018-04-26,13.4,11.1,17.2,0,0,265,20.5,,1016.9,
2018-04-27,14.7,12.2,19.4,0,0,234,15.5,,1018.9,
2018-04-28,15.1,12.8,18.9,0,0,261,17.3,,1018.5,
2018-04-29,14.3,12.2,17.8,0,0,272,29.2,,1018.4,
2018-04-30,13.8,11.1,17.2,0,0,270,27,,1016.2,
2018-05-01,13.4,10,19.4,0,0,255,20.2,,1011.7,
2018-05-02,14.1,11.1,19.4,0,0,209,14.8,,1015.4,
2018-05-03,13.7,11.1,18.9,0,0,257,20.9,,1023,
2018-05-04,13.9,11.1,20.6,0,0,281,22.3,,1022.6,
2018-05-05,13.6,11.7,16.1,0,0,278,23.4,,1017.9,
2018-05-06,14,11.7,18.3,0,0,266,24.1,,1018.8,
2018-05-07,15.4,12.2,21.7,0,0,283,23.4,,1019.4,
